date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
18:51:05	191497/191497	---MCZ	404	error ('Not%20Found')	text/html	etag:W/%22cacheable:a0d76d86988c0f7e579428eb2d5806dd%22	https://w19r0y-10.myshopify.com/collections/POST	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/collections/POST	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:06	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:19%20GMT	http://w19r0y-10.myshopify.com/cdn/s/trekkie.storefront.63fa514cc5b1f7c3e0ff0cd45925a6686a523fe8.min.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/s/trekkie.storefront.63fa514cc5b1f7c3e0ff0cd45925a6686a523fe8.min.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:07	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:20%20GMT	http://w19r0y-10.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-c9e3a859075b9eb487792876d7f4681034d6b6d4ec78965799685249c0681468.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-c9e3a859075b9eb487792876d7f4681034d6b6d4ec78965799685249c0681468.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:07	122182/122182	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2007%20Feb%202025%2012:52:29%20GMT	https://w19r0y-10.myshopify.com/cdn/s/trekkie.storefront.63fa514cc5b1f7c3e0ff0cd45925a6686a523fe8.min.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/s/trekkie.storefront.63fa514cc5b1f7c3e0ff0cd45925a6686a523fe8.min.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:07	8537/8537	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2010%20Feb%202025%2011:30:48%20GMT	https://w19r0y-10.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-c9e3a859075b9eb487792876d7f4681034d6b6d4ec78965799685249c0681468.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shopifycloud/shopify/assets/shop_events_listener-c9e3a859075b9eb487792876d7f4681034d6b6d4ec78965799685249c0681468.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:07	20600/20600	---MCZ	200	added ('OK')	text/javascript	date:Fri,%2007%20Feb%202025%2018:23:26%20GMT	https://w19r0y-10.myshopify.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.3.0.min.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shopifycloud/perf-kit/shopify-perf-kit-1.3.0.min.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:08	42863/42863	---M-Z	200	added ('OK')	application/javascript	etag:W/%22a76f-O0GzvJVmhQFaNHoiOOcdsp36Dbs%22	https://cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/cdn.jsdelivr.net/npm/slick-carousel@1.8.1/slick/slick.min.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:10	3804/3804	---MCZ	200	added ('OK')	application/javascript	date:Mon,%2010%20Feb%202025%2021:51:22%20GMT	https://w19r0y-10.myshopify.com/checkouts/internal/preloads.js?locale=pt-BR	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/checkouts/internal/preloads4c33.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:12	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:23%20GMT	http://w19r0y-10.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.15.delayed	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:12	9652/9652	---MCZ	200	added ('OK')	text/javascript	date:Tue,%2004%20Feb%202025%2015:51:48%20GMT	https://cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/cdn.shopify.com/shopifycloud/storefront-forms-hcaptcha/ce_storefront_forms_captcha_hcaptcha.v1.5.2.iife.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:12	12948/12948	---MCZ	200	added ('OK')	text/javascript	date:Sat,%2028%20Dec%202024%2007:02:20%20GMT	https://w19r0y-10.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shopifycloud/shopify/assets/storefront/load_feature-1060834584ef204397b1179782a1b090047ee4397cb627244ab89e03f65c4307.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:12	4539087/4539087	---MC-	200	added ('OK')	application/atom+xml	etag:W/%22cacheable:1ca218562e8f92e4d5dbf59619d3c687%22	https://w19r0y-10.myshopify.com/collections/frontpage.atom	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/collections/frontpage.atom	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:19	248269/248269	---MCZ	200	added ('OK')	text/javascript	date:Mon,%2010%20Feb%202025%2021:47:32%20GMT	https://w19r0y-10.myshopify.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.pt-br.js	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shopifycloud/portable-wallets/latest/portable-wallets.pt-br.js	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:19	12290/12290	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Feb%202025%2021:48:46%20GMT	https://w19r0y-10.myshopify.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shopifycloud/portable-wallets/latest/accelerated-checkout-backwards-compat.css	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:21	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:32%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/t/4/assets/search.css?v=161551949736958589601739222053	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/t/4/assets/search.19f56b.delayed	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:21	1520662/1520662	---MCZ	200	added ('OK')	text/css	date:Mon,%2010%20Feb%202025%2021:30:11%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/t/4/assets/search.css?v=161551949736958589601739222053	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/t/4/assets/searchf56b.css	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:21	3115/3115	---M--	200	added ('OK')	image/png	etag:%22c2b-9jJwa/xT5PPylXSS9pFB5ubHW6w%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__large_25years.png	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__large_25years.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:23	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:35%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_608050-MLU77315438809_large.png?v=1739212941	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_608050-MLU77315438809_large4506.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:23	5423031/5423031	---MC-	200	added ('OK')	application/json+oembed	etag:W/%22cacheable:29128ec5db70a42b095c44f82661ab92%22	https://w19r0y-10.myshopify.com/collections/frontpage.oembed	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/collections/frontpage.oembed	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:23	709686/709686	---MCZ	200	added ('OK')	text/html	etag:W/%22cacheable:ddca6a42889871b4ae067580ade363a0%22	https://w19r0y-10.myshopify.com/collections/	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/collections/index.html	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:24	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:37%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_703840-MLU77366119627_large.png?v=1739209173	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_703840-MLU77366119627_large25d2.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:24	103296/103296	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:37%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_608050-MLU77315438809_large.png?v=1739212941	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_608050-MLU77315438809_large4506.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:26	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:38%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_883703-MLU77309660485_large.png?v=1739206311	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_883703-MLU77309660485_large7515.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:26	94205/94205	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:38%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_703840-MLU77366119627_large.png?v=1739209173	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_703840-MLU77366119627_large25d2.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:28	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:40%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_789571-MLU78154118599_large.png?v=1739217860	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_789571-MLU78154118599_large47fd.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:28	69273/69273	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:40%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_883703-MLU77309660485_large.png?v=1739206311	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_883703-MLU77309660485_large7515.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:30	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:42%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_755750-MLA79512572419_large.png?v=1739208689	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_755750-MLA79512572419_largeacdf.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:30	136750/136750	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:41%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_789571-MLU78154118599_large.png?v=1739217860	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_789571-MLU78154118599_large47fd.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:32	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:44%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_901662-MLA74651636810_large.png?v=1739217037	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_901662-MLA74651636810_largef9e3.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:32	34387/34387	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:43%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_755750-MLA79512572419_large.png?v=1739208689	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_755750-MLA79512572419_largeacdf.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:33	36889/36889	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:46%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_901662-MLA74651636810_large.png?v=1739217037	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_901662-MLA74651636810_largef9e3.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:34	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:46%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_847215-MLU72998814050_large.png?v=1739218654	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_847215-MLU72998814050_large00f1.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:34	38763/38763	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:47%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_847215-MLU72998814050_large.png?v=1739218654	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_847215-MLU72998814050_large00f1.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:35	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:48%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_927128-MLU78108592086_53cd7d0a-0ed5-43c2-8a8c-63b278cdbd2b_large.png?v=1739220731	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_927128-MLU78108592086_53cd7d0a-0ed5-43c2-8a8c-63b278cdbd2b_large2059.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:37	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:48%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_873747-MLU76453519258_large.png?v=1739208055	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_873747-MLU76453519258_largec4c5.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:37	92750/92750	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:48%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_927128-MLU78108592086_53cd7d0a-0ed5-43c2-8a8c-63b278cdbd2b_large.png?v=1739220731	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_927128-MLU78108592086_53cd7d0a-0ed5-43c2-8a8c-63b278cdbd2b_large2059.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:38	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:51%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_925482-MLA81822892666_large.png?v=1739212608	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_925482-MLA81822892666_largec4c1.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:38	210559/210559	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:50%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_873747-MLU76453519258_large.png?v=1739208055	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_873747-MLU76453519258_largec4c5.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:40	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:52%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_686044-MLU77382397309_e421be24-2792-45d2-a5fe-3abdbd5ee8f3_large.png?v=1739219319	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_686044-MLU77382397309_e421be24-2792-45d2-a5fe-3abdbd5ee8f3_large69c9.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:40	167143/167143	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:51%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_925482-MLA81822892666_large.png?v=1739212608	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_925482-MLA81822892666_largec4c1.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:42	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:54%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_910923-MLU73207237647_large.png?v=1739207281	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_910923-MLU73207237647_largead83.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:42	143392/143392	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:53%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_686044-MLU77382397309_e421be24-2792-45d2-a5fe-3abdbd5ee8f3_large.png?v=1739219319	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_686044-MLU77382397309_e421be24-2792-45d2-a5fe-3abdbd5ee8f3_large69c9.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:43	142373/142373	---M--	200	added ('OK')	image/png	date:Mon,%2010%20Feb%202025%2021:51:55%20GMT	https://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_910923-MLU73207237647_large.png?v=1739207281	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_910923-MLU73207237647_largead83.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:43	1337/1337	---M--	200	added ('OK')	image/png	etag:%22539-2t4oSH+8rb3yAn9xl5EiSZexrRw%22	https://http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__small_25years.png	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/http2.mlstatic.com/frontend-assets/ml-web-navigation/ui-navigation/6.6.34/mercadolibre/logo-pt__small_25years.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
18:51:44	167/167	---M--	301	error ('Moved%20Permanently')	text/html	date:Mon,%2010%20Feb%202025%2021:51:56%20GMT	http://w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_608050-MLU77315438809_medium.png?v=1739212941	C:/Users/User/Downloads/tela%20mercado%20livre%20trabalho/tela%20mercado%20livre%20trabalho/w19r0y-10.myshopify.com/cdn/shop/files/D_NQ_NP_2X_608050-MLU77315438809_medium4506.png	(from https://w19r0y-10.myshopify.com/collections/frontpage)
